epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,14181,1.42968,0.9295,1.19666,0.83428,0.74706,0.80866,0.46217,1.53698,0.9263,1.22148,0.0003928,0.0003928,0.0003928
186,14257.3,1.42928,0.9282,1.19822,0.83758,0.7452,0.80821,0.4626,1.5352,0.92483,1.2211,0.0003895,0.0003895,0.0003895
187,14332.4,1.411,0.91427,1.19489,0.84002,0.74478,0.80807,0.46149,1.53583,0.92384,1.22154,0.0003862,0.0003862,0.0003862
188,14408.2,1.40953,0.9161,1.18931,0.83871,0.74544,0.80881,0.46248,1.53555,0.9229,1.22185,0.0003829,0.0003829,0.0003829
189,14482.9,1.42098,0.93201,1.19193,0.8421,0.74436,0.80862,0.46165,1.53475,0.92151,1.22165,0.0003796,0.0003796,0.0003796
190,14558.7,1.41324,0.91469,1.19524,0.84324,0.74392,0.80929,0.46171,1.53403,0.92116,1.2214,0.0003763,0.0003763,0.0003763
191,14634.1,1.41208,0.91671,1.19675,0.8429,0.74148,0.80882,0.46157,1.53349,0.91922,1.22138,0.000373,0.000373,0.000373
192,14709.7,1.40962,0.91346,1.18892,0.84335,0.74242,0.80918,0.46206,1.53246,0.91797,1.22171,0.0003697,0.0003697,0.0003697
193,14786.4,1.41305,0.90478,1.19577,0.84585,0.74284,0.80948,0.46263,1.53232,0.91655,1.22233,0.0003664,0.0003664,0.0003664
194,14861.5,1.42495,0.92462,1.19522,0.84742,0.74273,0.8091,0.46219,1.53188,0.91655,1.22217,0.0003631,0.0003631,0.0003631
195,14936.9,1.40125,0.91267,1.17905,0.84768,0.74665,0.80929,0.46178,1.53245,0.91608,1.22246,0.0003598,0.0003598,0.0003598
196,15012.4,1.3897,0.91282,1.17731,0.84708,0.74641,0.80915,0.46225,1.5322,0.91507,1.22298,0.0003565,0.0003565,0.0003565
197,15088.6,1.39233,0.89471,1.18183,0.84874,0.74423,0.80823,0.46285,1.53135,0.9141,1.22292,0.0003532,0.0003532,0.0003532
198,15164.4,1.39941,0.90809,1.18038,0.85004,0.74289,0.80907,0.46314,1.5314,0.91415,1.2224,0.0003499,0.0003499,0.0003499
199,15239.7,1.39434,0.89987,1.1797,0.84894,0.74252,0.80911,0.46292,1.53237,0.91338,1.22273,0.0003466,0.0003466,0.0003466
200,15314.4,1.40602,0.90676,1.17798,0.84576,0.7431,0.80894,0.46274,1.53177,0.9127,1.22276,0.0003433,0.0003433,0.0003433
201,15389.8,1.38645,0.89659,1.18436,0.84537,0.74557,0.80916,0.46308,1.53072,0.9121,1.22255,0.00034,0.00034,0.00034
202,15465.3,1.38739,0.89757,1.18391,0.84462,0.74606,0.80921,0.46286,1.53093,0.9119,1.22264,0.0003367,0.0003367,0.0003367
203,15540.2,1.37789,0.8861,1.17153,0.84223,0.7457,0.80896,0.46353,1.52957,0.91173,1.22214,0.0003334,0.0003334,0.0003334
204,15616.6,1.39601,0.89518,1.17674,0.84299,0.74486,0.80871,0.46281,1.52853,0.91055,1.22153,0.0003301,0.0003301,0.0003301
205,15692.1,1.37269,0.8925,1.17396,0.83924,0.74933,0.80948,0.46348,1.52765,0.91076,1.22132,0.0003268,0.0003268,0.0003268
206,15765,1.38259,0.8895,1.17786,0.84077,0.75031,0.80985,0.46293,1.52661,0.91083,1.22097,0.0003235,0.0003235,0.0003235
207,15840.8,1.38215,0.88898,1.17667,0.83943,0.7504,0.80984,0.46381,1.52597,0.90996,1.22102,0.0003202,0.0003202,0.0003202
208,15916.6,1.3625,0.87898,1.17574,0.8401,0.75054,0.80974,0.46401,1.52544,0.90933,1.22084,0.0003169,0.0003169,0.0003169
209,15993.8,1.37617,0.87806,1.17288,0.84143,0.75044,0.80986,0.46459,1.52489,0.90956,1.22052,0.0003136,0.0003136,0.0003136
210,16071.1,1.36874,0.8718,1.169,0.83947,0.75104,0.8104,0.46409,1.52424,0.90898,1.21992,0.0003103,0.0003103,0.0003103
211,16144.9,1.38089,0.87733,1.17361,0.83841,0.75082,0.81057,0.46445,1.52413,0.90871,1.21994,0.000307,0.000307,0.000307
212,16220.3,1.37085,0.87714,1.16905,0.84007,0.75098,0.81085,0.46482,1.52394,0.90824,1.21955,0.0003037,0.0003037,0.0003037
213,16296.9,1.36862,0.87682,1.16463,0.83975,0.75197,0.81007,0.46393,1.52363,0.9085,1.21931,0.0003004,0.0003004,0.0003004
214,16372.4,1.36063,0.87117,1.16145,0.83917,0.75298,0.80999,0.4644,1.52431,0.90842,1.21941,0.0002971,0.0002971,0.0002971
215,16446.3,1.35577,0.86783,1.1661,0.84143,0.75352,0.81032,0.4643,1.52451,0.90787,1.21936,0.0002938,0.0002938,0.0002938
216,16520.2,1.36281,0.87269,1.16221,0.84149,0.75346,0.81001,0.4648,1.52361,0.90761,1.21922,0.0002905,0.0002905,0.0002905
217,16594.1,1.35307,0.86119,1.16187,0.83806,0.75375,0.81001,0.4643,1.52368,0.90761,1.21913,0.0002872,0.0002872,0.0002872
218,16668.1,1.36674,0.8646,1.16954,0.8393,0.75311,0.80982,0.46393,1.52343,0.90688,1.21887,0.0002839,0.0002839,0.0002839
219,16742.7,1.34981,0.86762,1.15912,0.83808,0.75435,0.80982,0.46448,1.524,0.90762,1.21932,0.0002806,0.0002806,0.0002806
220,16818.7,1.34207,0.84658,1.15553,0.84084,0.75248,0.80986,0.46467,1.52306,0.90764,1.21909,0.0002773,0.0002773,0.0002773
221,16895.2,1.35418,0.85392,1.15538,0.83953,0.75458,0.81028,0.46546,1.52275,0.90746,1.21904,0.000274,0.000274,0.000274
222,16970.5,1.36755,0.85852,1.15959,0.84295,0.75366,0.81022,0.46595,1.52184,0.90728,1.21913,0.0002707,0.0002707,0.0002707
223,17045.9,1.34639,0.85553,1.15784,0.84139,0.75167,0.81052,0.46631,1.52209,0.90657,1.21899,0.0002674,0.0002674,0.0002674
224,17121,1.34387,0.85785,1.15893,0.84394,0.75167,0.81045,0.46648,1.52151,0.90714,1.21899,0.0002641,0.0002641,0.0002641
225,17195.5,1.34422,0.85277,1.15844,0.84336,0.75238,0.81009,0.46696,1.52176,0.90666,1.21905,0.0002608,0.0002608,0.0002608
226,17272,1.34616,0.848,1.15601,0.842,0.75403,0.81048,0.46741,1.52264,0.90641,1.21918,0.0002575,0.0002575,0.0002575
227,17348.1,1.35132,0.84947,1.15437,0.84077,0.75445,0.81008,0.46728,1.52264,0.90614,1.21903,0.0002542,0.0002542,0.0002542
228,17428,1.34021,0.84815,1.15819,0.84046,0.75625,0.81075,0.46716,1.52227,0.90551,1.21849,0.0002509,0.0002509,0.0002509
229,17504,1.33116,0.83906,1.1485,0.83929,0.75477,0.8102,0.46712,1.52209,0.90512,1.21833,0.0002476,0.0002476,0.0002476
230,17579.3,1.33088,0.83386,1.15498,0.83872,0.75625,0.81072,0.46752,1.5222,0.90467,1.21832,0.0002443,0.0002443,0.0002443
231,17653,1.34004,0.84292,1.15184,0.83794,0.7557,0.8106,0.46689,1.52196,0.90418,1.21823,0.000241,0.000241,0.000241
232,17727,1.33416,0.84787,1.1576,0.83778,0.7558,0.81078,0.46714,1.52119,0.90433,1.2184,0.0002377,0.0002377,0.0002377
233,17802.6,1.33072,0.83292,1.14638,0.83735,0.75582,0.81052,0.46737,1.52115,0.90428,1.21843,0.0002344,0.0002344,0.0002344
234,17877.2,1.32189,0.82875,1.15228,0.83644,0.75563,0.81085,0.46762,1.52111,0.903,1.21836,0.0002311,0.0002311,0.0002311
235,17951.5,1.32071,0.83403,1.14165,0.83669,0.75751,0.81087,0.46762,1.52042,0.90304,1.21795,0.0002278,0.0002278,0.0002278
236,18027,1.32265,0.82872,1.14642,0.83719,0.75751,0.81112,0.46671,1.52045,0.90301,1.21784,0.0002245,0.0002245,0.0002245
237,18104.8,1.3224,0.83246,1.14099,0.83863,0.75807,0.81167,0.46736,1.52039,0.90263,1.21759,0.0002212,0.0002212,0.0002212
238,18180.2,1.31123,0.82394,1.14361,0.83816,0.75807,0.8118,0.46749,1.51933,0.90204,1.21752,0.0002179,0.0002179,0.0002179
239,18256.2,1.32941,0.83677,1.14006,0.83614,0.75818,0.81132,0.46774,1.51975,0.90188,1.21738,0.0002146,0.0002146,0.0002146
240,18329.6,1.31688,0.8327,1.14634,0.83744,0.75752,0.81095,0.46783,1.51956,0.90083,1.21747,0.0002113,0.0002113,0.0002113
241,18403.5,1.30856,0.82045,1.14098,0.83654,0.75742,0.81127,0.46804,1.51868,0.90082,1.21736,0.000208,0.000208,0.000208
242,18475.2,1.30681,0.82246,1.13819,0.83675,0.75665,0.81065,0.46737,1.5188,0.8999,1.21751,0.0002047,0.0002047,0.0002047
243,18531.2,1.30235,0.82098,1.13524,0.8374,0.75649,0.81123,0.46775,1.51903,0.89952,1.21734,0.0002014,0.0002014,0.0002014
244,18586.2,1.32228,0.82525,1.14358,0.83639,0.75647,0.81086,0.46794,1.51893,0.89894,1.21684,0.0001981,0.0001981,0.0001981
245,18639.9,1.3075,0.81537,1.13816,0.83615,0.75751,0.81128,0.46765,1.5188,0.89906,1.21702,0.0001948,0.0001948,0.0001948
246,18694.3,1.30419,0.82226,1.13305,0.83582,0.75628,0.81139,0.46765,1.5187,0.8982,1.2168,0.0001915,0.0001915,0.0001915
247,18750.2,1.31572,0.82147,1.13809,0.83313,0.75571,0.81125,0.46774,1.51867,0.89791,1.21669,0.0001882,0.0001882,0.0001882
248,18805.8,1.30419,0.81164,1.1359,0.83467,0.75577,0.81132,0.46823,1.51907,0.89788,1.21684,0.0001849,0.0001849,0.0001849
249,18861,1.29889,0.80797,1.12393,0.8347,0.75601,0.81158,0.46863,1.51955,0.89844,1.21704,0.0001816,0.0001816,0.0001816
250,18915.4,1.2979,0.81928,1.13562,0.83559,0.75453,0.81183,0.46887,1.51859,0.89814,1.21694,0.0001783,0.0001783,0.0001783
251,18969.2,1.29633,0.80393,1.12919,0.836,0.75408,0.81174,0.46884,1.51719,0.89782,1.21488,0.000175,0.000175,0.000175
252,19027,1.28609,0.79972,1.12866,0.83473,0.75492,0.81177,0.46928,1.51851,0.89733,1.21675,0.0001717,0.0001717,0.0001717
253,19081,1.28929,0.80349,1.12605,0.83488,0.75515,0.81185,0.47036,1.51894,0.89724,1.21672,0.0001684,0.0001684,0.0001684
254,19135.5,1.2826,0.7962,1.12848,0.83447,0.75563,0.81179,0.47002,1.51789,0.89715,1.21447,0.0001651,0.0001651,0.0001651
255,19189.3,1.28838,0.80026,1.12812,0.83481,0.75503,0.81186,0.47006,1.51697,0.89636,1.21442,0.0001618,0.0001618,0.0001618
256,19244.3,1.30105,0.80446,1.12722,0.83638,0.7547,0.81209,0.47005,1.51615,0.89507,1.21404,0.0001585,0.0001585,0.0001585
257,19298.2,1.29435,0.80703,1.12738,0.83665,0.75428,0.81256,0.47066,1.51646,0.89479,1.21417,0.0001552,0.0001552,0.0001552
258,19352.8,1.28339,0.80186,1.1224,0.83637,0.75303,0.81213,0.47076,1.5165,0.8956,1.21415,0.0001519,0.0001519,0.0001519
259,19408.5,1.28147,0.80023,1.1209,0.83901,0.75354,0.81264,0.47029,1.51701,0.89597,1.21439,0.0001486,0.0001486,0.0001486
260,19465.3,1.29139,0.79451,1.12575,0.83973,0.75354,0.81275,0.47057,1.51694,0.89542,1.21428,0.0001453,0.0001453,0.0001453
261,19520.2,1.28091,0.79782,1.12223,0.83963,0.75354,0.81267,0.47103,1.51657,0.89561,1.214,0.000142,0.000142,0.000142
262,19576.7,1.28334,0.79338,1.12521,0.83862,0.75324,0.8124,0.47084,1.51641,0.89525,1.21413,0.0001387,0.0001387,0.0001387
263,19632.8,1.25992,0.78527,1.12352,0.83888,0.75312,0.81307,0.47137,1.51684,0.89503,1.21401,0.0001354,0.0001354,0.0001354
264,19688.7,1.26793,0.77666,1.1165,0.83263,0.76009,0.81309,0.47117,1.5164,0.89527,1.21358,0.0001321,0.0001321,0.0001321
265,19743,1.25711,0.7791,1.11189,0.83376,0.7601,0.81287,0.47087,1.51674,0.89469,1.21382,0.0001288,0.0001288,0.0001288
266,19797.5,1.25912,0.78016,1.11848,0.83487,0.76105,0.81361,0.47128,1.51688,0.89504,1.21366,0.0001255,0.0001255,0.0001255
267,19852.6,1.26398,0.78368,1.11792,0.83255,0.76222,0.81355,0.47204,1.51563,0.89462,1.21344,0.0001222,0.0001222,0.0001222
268,19907.7,1.26997,0.78584,1.11383,0.8371,0.75883,0.81364,0.47227,1.51645,0.89444,1.21317,0.0001189,0.0001189,0.0001189
269,19963.4,1.2635,0.78099,1.10875,0.83721,0.75942,0.81423,0.47174,1.51586,0.89493,1.21319,0.0001156,0.0001156,0.0001156
270,20018,1.25597,0.77913,1.11055,0.83767,0.75761,0.81407,0.47141,1.51564,0.89422,1.21299,0.0001123,0.0001123,0.0001123
271,20072.8,1.24454,0.77022,1.10533,0.83978,0.75709,0.81424,0.47185,1.51588,0.89411,1.21292,0.000109,0.000109,0.000109
272,20126.4,1.25505,0.77599,1.10857,0.83859,0.75783,0.81403,0.47274,1.51641,0.89419,1.2129,0.0001057,0.0001057,0.0001057
273,20180.9,1.2542,0.77602,1.11282,0.83959,0.75792,0.81429,0.47218,1.5155,0.89356,1.21259,0.0001024,0.0001024,0.0001024
274,20235.2,1.25302,0.77232,1.11004,0.83809,0.75965,0.81466,0.47189,1.51506,0.89391,1.21232,9.91e-05,9.91e-05,9.91e-05
275,20291.1,1.25572,0.77627,1.11173,0.83691,0.75931,0.81475,0.47259,1.51475,0.89346,1.21234,9.58e-05,9.58e-05,9.58e-05
276,20346.1,1.24756,0.77259,1.10753,0.84197,0.76059,0.81556,0.4729,1.51519,0.89257,1.21221,9.25e-05,9.25e-05,9.25e-05
277,20400.9,1.2425,0.76449,1.10447,0.83704,0.76293,0.81544,0.47347,1.51387,0.89147,1.21208,8.92e-05,8.92e-05,8.92e-05
278,20455.1,1.2417,0.76755,1.10821,0.8443,0.75903,0.81572,0.47326,1.51372,0.8918,1.21205,8.59e-05,8.59e-05,8.59e-05
279,20509.9,1.24873,0.76646,1.10717,0.84227,0.75945,0.81584,0.47309,1.51344,0.892,1.21186,8.26e-05,8.26e-05,8.26e-05
280,20564.9,1.23083,0.76134,1.11,0.84388,0.76001,0.81578,0.47335,1.51332,0.89228,1.21158,7.93e-05,7.93e-05,7.93e-05
281,20620.5,1.23819,0.75467,1.09981,0.84271,0.75971,0.81574,0.47369,1.51344,0.89091,1.21174,7.6e-05,7.6e-05,7.6e-05
282,20679.5,1.22646,0.75674,1.10225,0.84293,0.76021,0.81657,0.47386,1.51279,0.89051,1.21168,7.27e-05,7.27e-05,7.27e-05
283,20737,1.22671,0.75432,1.09637,0.84422,0.75925,0.81658,0.47364,1.51253,0.89028,1.21149,6.94e-05,6.94e-05,6.94e-05
284,20792.4,1.23691,0.75984,1.09631,0.84412,0.76013,0.81659,0.47393,1.51216,0.89004,1.21164,6.61e-05,6.61e-05,6.61e-05
285,20848.1,1.22921,0.7543,1.10573,0.84341,0.76093,0.8164,0.4743,1.51206,0.88872,1.21154,6.28e-05,6.28e-05,6.28e-05
286,20903.8,1.22718,0.75631,1.10147,0.84299,0.76199,0.81618,0.47429,1.51171,0.88781,1.21135,5.95e-05,5.95e-05,5.95e-05
287,20958.7,1.21643,0.75066,1.09714,0.8436,0.76208,0.81644,0.47401,1.51184,0.88756,1.21127,5.62e-05,5.62e-05,5.62e-05
288,21013.9,1.23178,0.75858,1.09836,0.84353,0.76226,0.81629,0.47453,1.51178,0.88704,1.21115,5.29e-05,5.29e-05,5.29e-05
289,21069.6,1.21539,0.74675,1.0918,0.84285,0.76425,0.81605,0.47433,1.51156,0.88657,1.21098,4.96e-05,4.96e-05,4.96e-05
290,21123.9,1.2302,0.75805,1.09955,0.84292,0.76405,0.81618,0.47482,1.51213,0.88691,1.21115,4.63e-05,4.63e-05,4.63e-05
291,21179.6,1.22282,0.75513,1.09861,0.84283,0.76397,0.81567,0.47459,1.5118,0.88645,1.21098,4.3e-05,4.3e-05,4.3e-05
292,21234.5,1.21779,0.74266,1.09302,0.84192,0.76413,0.81609,0.47502,1.51211,0.8866,1.21086,3.97e-05,3.97e-05,3.97e-05
293,21290.5,1.20759,0.74295,1.09653,0.84333,0.76438,0.81584,0.47487,1.51172,0.88645,1.21105,3.64e-05,3.64e-05,3.64e-05
294,21345.3,1.21074,0.74899,1.09681,0.8453,0.76343,0.81545,0.47452,1.51179,0.8855,1.21087,3.31e-05,3.31e-05,3.31e-05
295,21400.2,1.2134,0.74252,1.0913,0.84462,0.76398,0.81525,0.47409,1.51218,0.88603,1.21112,2.98e-05,2.98e-05,2.98e-05
296,21454.1,1.206,0.73927,1.08722,0.84537,0.76398,0.8155,0.47475,1.51223,0.88553,1.2112,2.65e-05,2.65e-05,2.65e-05
297,21509,1.20094,0.74644,1.09193,0.84457,0.76391,0.81535,0.47478,1.51225,0.88588,1.2111,2.32e-05,2.32e-05,2.32e-05
298,21562.6,1.21039,0.74343,1.09206,0.843,0.76398,0.81546,0.4743,1.51224,0.88523,1.21112,1.99e-05,1.99e-05,1.99e-05
299,21616.4,1.21454,0.74465,1.09042,0.84458,0.76582,0.81783,0.47463,1.51204,0.88467,1.21119,1.66e-05,1.66e-05,1.66e-05
300,21670.9,1.2071,0.7384,1.0901,0.84235,0.76565,0.81745,0.47435,1.51199,0.88422,1.21113,1.33e-05,1.33e-05,1.33e-05
