epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,15295.1,1.50157,1.03065,1.29036,0.8397,0.76556,0.83132,0.48131,1.54103,0.98466,1.32928,0.0003928,0.0003928,0.0003928
186,15378.1,1.49388,1.0275,1.2979,0.84469,0.76216,0.83131,0.48101,1.54066,0.9851,1.32917,0.0003895,0.0003895,0.0003895
187,15460.9,1.48589,1.02169,1.28954,0.84874,0.76148,0.83108,0.48213,1.54005,0.98451,1.32828,0.0003862,0.0003862,0.0003862
188,15541.8,1.48866,1.01324,1.29156,0.84568,0.76314,0.83156,0.4817,1.53862,0.98347,1.32799,0.0003829,0.0003829,0.0003829
189,15623.6,1.49277,1.01923,1.29235,0.84123,0.76684,0.83282,0.48175,1.53936,0.9821,1.32821,0.0003796,0.0003796,0.0003796
190,15705.1,1.49032,1.01721,1.29052,0.84022,0.76753,0.83259,0.48067,1.53907,0.9806,1.32782,0.0003763,0.0003763,0.0003763
191,15786.2,1.48335,1.02205,1.28891,0.84112,0.76761,0.8327,0.4806,1.5385,0.97921,1.32746,0.000373,0.000373,0.000373
192,15867,1.47542,1.01383,1.28093,0.84099,0.76701,0.83312,0.48162,1.53866,0.97993,1.32763,0.0003697,0.0003697,0.0003697
193,15948,1.47933,1.00734,1.28989,0.84223,0.77006,0.83364,0.48181,1.53784,0.97981,1.3278,0.0003664,0.0003664,0.0003664
194,16028.4,1.49558,1.02536,1.29135,0.84369,0.76821,0.83377,0.48243,1.53724,0.97845,1.32732,0.0003631,0.0003631,0.0003631
195,16109,1.4743,1.00649,1.28168,0.84272,0.76774,0.83386,0.48197,1.53702,0.97652,1.32682,0.0003598,0.0003598,0.0003598
196,16192.4,1.46499,1.00249,1.27671,0.84399,0.76942,0.83429,0.48263,1.53694,0.97643,1.32657,0.0003565,0.0003565,0.0003565
197,16275,1.46578,0.99262,1.27509,0.84304,0.7692,0.83463,0.48251,1.53595,0.97587,1.32629,0.0003532,0.0003532,0.0003532
198,16355.4,1.47874,1.00469,1.28335,0.84336,0.76814,0.83442,0.48153,1.53652,0.97568,1.32623,0.0003499,0.0003499,0.0003499
199,16435.4,1.46178,0.991,1.27537,0.84309,0.76853,0.83407,0.48183,1.53609,0.97522,1.32536,0.0003466,0.0003466,0.0003466
200,16516.2,1.48234,1.00053,1.27692,0.84422,0.76874,0.83447,0.48146,1.53469,0.97423,1.32514,0.0003433,0.0003433,0.0003433
201,16596.5,1.45777,0.9908,1.2736,0.84136,0.76984,0.83474,0.48213,1.53518,0.97363,1.32467,0.00034,0.00034,0.00034
202,16675.3,1.464,0.9888,1.28006,0.8405,0.77046,0.83472,0.48242,1.53461,0.9729,1.32405,0.0003367,0.0003367,0.0003367
203,16754.3,1.45672,0.98671,1.2682,0.84546,0.76962,0.83486,0.48339,1.53431,0.97377,1.32373,0.0003334,0.0003334,0.0003334
204,16834.9,1.46694,0.98408,1.27094,0.84503,0.76981,0.83486,0.48292,1.53428,0.9728,1.32374,0.0003301,0.0003301,0.0003301
205,16916.3,1.46068,0.98995,1.27307,0.84416,0.76774,0.83459,0.48276,1.53313,0.97138,1.32354,0.0003268,0.0003268,0.0003268
206,16997.9,1.46025,0.9832,1.27285,0.84659,0.76722,0.83466,0.48259,1.53291,0.97087,1.32311,0.0003235,0.0003235,0.0003235
207,17076.4,1.45797,0.98369,1.26966,0.84492,0.7675,0.83487,0.48255,1.53295,0.97101,1.32317,0.0003202,0.0003202,0.0003202
208,17156.5,1.4357,0.9766,1.2707,0.84746,0.76934,0.83488,0.48295,1.53262,0.97092,1.32273,0.0003169,0.0003169,0.0003169
209,17236.1,1.44735,0.97207,1.26685,0.84748,0.76932,0.83544,0.48287,1.53143,0.96959,1.32229,0.0003136,0.0003136,0.0003136
210,17315.7,1.45494,0.96846,1.27027,0.84861,0.76728,0.83616,0.48284,1.53232,0.9695,1.3229,0.0003103,0.0003103,0.0003103
211,17396,1.44432,0.96774,1.26723,0.84693,0.7667,0.83631,0.48315,1.53225,0.96891,1.32193,0.000307,0.000307,0.000307
212,17475.7,1.43581,0.96713,1.25975,0.84664,0.76762,0.83702,0.48322,1.53147,0.96824,1.32188,0.0003037,0.0003037,0.0003037
213,17556.6,1.44752,0.97342,1.26406,0.8448,0.76989,0.83708,0.48286,1.53133,0.96818,1.32167,0.0003004,0.0003004,0.0003004
214,17639.4,1.4397,0.96498,1.25643,0.84988,0.76652,0.83795,0.48302,1.5322,0.96809,1.32178,0.0002971,0.0002971,0.0002971
215,17723.5,1.43467,0.96329,1.25844,0.8495,0.76882,0.83819,0.48229,1.5323,0.96795,1.32191,0.0002938,0.0002938,0.0002938
216,17807.1,1.44194,0.96421,1.25559,0.84801,0.76603,0.8379,0.48255,1.53173,0.96743,1.32216,0.0002905,0.0002905,0.0002905
217,17889.9,1.43668,0.95345,1.25718,0.84381,0.77025,0.83794,0.48301,1.53154,0.96618,1.32192,0.0002872,0.0002872,0.0002872
218,17972.9,1.4338,0.95811,1.2604,0.84961,0.76309,0.83814,0.4829,1.5316,0.96611,1.32148,0.0002839,0.0002839,0.0002839
219,18054.2,1.43117,0.95366,1.25664,0.8484,0.76387,0.83819,0.48358,1.53172,0.96722,1.32192,0.0002806,0.0002806,0.0002806
220,18133.7,1.42865,0.9434,1.25835,0.84839,0.76649,0.83844,0.48278,1.5317,0.96617,1.32137,0.0002773,0.0002773,0.0002773
221,18215.6,1.43193,0.95324,1.25263,0.84803,0.7676,0.83875,0.48358,1.53101,0.9664,1.32149,0.000274,0.000274,0.000274
222,18295.6,1.43427,0.95448,1.25269,0.84698,0.76676,0.83786,0.48386,1.53121,0.96672,1.3215,0.0002707,0.0002707,0.0002707
223,18373.7,1.42286,0.95069,1.24962,0.84631,0.76886,0.83982,0.48428,1.53082,0.9662,1.32128,0.0002674,0.0002674,0.0002674
224,18451.9,1.41621,0.9437,1.25194,0.84639,0.77025,0.84001,0.48514,1.53124,0.96547,1.32137,0.0002641,0.0002641,0.0002641
225,18531,1.42416,0.94993,1.25066,0.84804,0.76942,0.83992,0.48496,1.53102,0.96542,1.32178,0.0002608,0.0002608,0.0002608
226,18611.7,1.423,0.94929,1.25026,0.84945,0.76878,0.83983,0.48512,1.53194,0.96608,1.3218,0.0002575,0.0002575,0.0002575
227,18693,1.42499,0.94537,1.24842,0.84953,0.76649,0.84011,0.48489,1.53115,0.96495,1.32147,0.0002542,0.0002542,0.0002542
228,18770.2,1.41825,0.93964,1.25241,0.85104,0.76843,0.84012,0.4849,1.53149,0.96499,1.32168,0.0002509,0.0002509,0.0002509
229,18848.9,1.40733,0.93763,1.24243,0.8486,0.77253,0.84025,0.48482,1.5315,0.96499,1.32168,0.0002476,0.0002476,0.0002476
230,18928.3,1.40454,0.92373,1.24384,0.85228,0.7699,0.83967,0.48427,1.53119,0.96422,1.32185,0.0002443,0.0002443,0.0002443
231,19008.7,1.41595,0.93717,1.24353,0.85231,0.76975,0.84063,0.48468,1.53076,0.96488,1.32151,0.000241,0.000241,0.000241
232,19087.2,1.40687,0.93018,1.24471,0.85247,0.77053,0.84083,0.4846,1.53086,0.96494,1.32107,0.0002377,0.0002377,0.0002377
233,19166.4,1.40572,0.919,1.23216,0.85178,0.76987,0.84147,0.4851,1.53096,0.96346,1.32095,0.0002344,0.0002344,0.0002344
234,19246.5,1.40681,0.92792,1.24105,0.85183,0.76958,0.84148,0.48592,1.53074,0.9644,1.32093,0.0002311,0.0002311,0.0002311
235,19326.7,1.41125,0.92454,1.23874,0.85197,0.76945,0.84198,0.48597,1.53066,0.96521,1.32105,0.0002278,0.0002278,0.0002278
236,19406.5,1.40393,0.92163,1.23693,0.8501,0.76949,0.84161,0.48555,1.53052,0.9651,1.32067,0.0002245,0.0002245,0.0002245
237,19485.4,1.39863,0.92077,1.23374,0.84974,0.76949,0.84164,0.48557,1.53112,0.96485,1.32083,0.0002212,0.0002212,0.0002212
238,19566.5,1.39039,0.91378,1.2338,0.84856,0.77046,0.84217,0.48625,1.52934,0.96438,1.32008,0.0002179,0.0002179,0.0002179
239,19648.7,1.40907,0.92032,1.23434,0.84861,0.7715,0.84229,0.48597,1.52976,0.96444,1.32005,0.0002146,0.0002146,0.0002146
240,19732,1.39985,0.92108,1.23561,0.8462,0.77172,0.84157,0.48597,1.5303,0.96348,1.31979,0.0002113,0.0002113,0.0002113
241,19815.7,1.38763,0.90312,1.2292,0.8532,0.76456,0.84175,0.48599,1.5312,0.9632,1.32007,0.000208,0.000208,0.000208
242,19899.8,1.39043,0.90968,1.22918,0.84523,0.77104,0.84178,0.48596,1.53155,0.96255,1.31997,0.0002047,0.0002047,0.0002047
243,19982.7,1.38508,0.91071,1.2249,0.85184,0.76831,0.84222,0.48631,1.53122,0.96246,1.31981,0.0002014,0.0002014,0.0002014
244,20065.1,1.39218,0.91042,1.22948,0.8541,0.76542,0.8422,0.48661,1.5312,0.96217,1.31964,0.0001981,0.0001981,0.0001981
245,20149.6,1.38996,0.90815,1.2256,0.85338,0.76778,0.84229,0.48694,1.53017,0.96229,1.31929,0.0001948,0.0001948,0.0001948
246,20233.8,1.39372,0.91163,1.22458,0.85532,0.76608,0.84326,0.48704,1.53011,0.96204,1.31919,0.0001915,0.0001915,0.0001915
247,20318.3,1.39295,0.9023,1.22745,0.85395,0.76525,0.84267,0.48726,1.52962,0.96186,1.31857,0.0001882,0.0001882,0.0001882
248,20402.1,1.3851,0.90526,1.22791,0.85302,0.76817,0.84363,0.48791,1.52937,0.96138,1.31845,0.0001849,0.0001849,0.0001849
249,20486.5,1.37781,0.90187,1.21838,0.85183,0.76817,0.8431,0.48797,1.52935,0.96195,1.31898,0.0001816,0.0001816,0.0001816
250,20569.6,1.3745,0.90106,1.2248,0.85102,0.76859,0.84351,0.48771,1.52949,0.96054,1.3186,0.0001783,0.0001783,0.0001783
251,20653.5,1.37877,0.89057,1.22208,0.85354,0.76644,0.84414,0.48903,1.52915,0.95966,1.31867,0.000175,0.000175,0.000175
252,20737.2,1.36819,0.89027,1.21792,0.85226,0.76775,0.84418,0.48869,1.52875,0.95909,1.31855,0.0001717,0.0001717,0.0001717
253,20819.1,1.36975,0.88583,1.21473,0.84789,0.76929,0.84402,0.48846,1.52943,0.9589,1.31864,0.0001684,0.0001684,0.0001684
254,20900.6,1.36335,0.88673,1.21794,0.84732,0.77068,0.84424,0.48866,1.52919,0.95835,1.31866,0.0001651,0.0001651,0.0001651
255,20981.4,1.37069,0.88242,1.21598,0.84826,0.77151,0.84451,0.48911,1.5291,0.95839,1.31852,0.0001618,0.0001618,0.0001618
256,21065.7,1.37361,0.89454,1.21398,0.84962,0.77118,0.8448,0.4887,1.53005,0.95782,1.31828,0.0001585,0.0001585,0.0001585
257,21152.4,1.37706,0.89332,1.218,0.8519,0.77109,0.84505,0.48955,1.52968,0.9571,1.31791,0.0001552,0.0001552,0.0001552
258,21232.5,1.35643,0.87959,1.20446,0.85052,0.77193,0.84509,0.48862,1.52939,0.95655,1.31797,0.0001519,0.0001519,0.0001519
259,21312.6,1.36281,0.88681,1.20528,0.85386,0.77068,0.84465,0.4895,1.5294,0.95631,1.31768,0.0001486,0.0001486,0.0001486
260,21392.5,1.35763,0.88083,1.20811,0.85446,0.77109,0.84518,0.48918,1.52928,0.95645,1.31738,0.0001453,0.0001453,0.0001453
261,21472.3,1.35773,0.87958,1.20883,0.85407,0.77068,0.8452,0.4883,1.52974,0.95599,1.31735,0.000142,0.000142,0.000142
262,21552.4,1.35501,0.87332,1.20877,0.85338,0.77068,0.84569,0.48864,1.52977,0.95482,1.31725,0.0001387,0.0001387,0.0001387
263,21632.6,1.34633,0.87113,1.20855,0.85347,0.77109,0.84546,0.48965,1.52918,0.95503,1.3171,0.0001354,0.0001354,0.0001354
264,21713.3,1.3449,0.86463,1.20689,0.85629,0.77109,0.84575,0.48861,1.52892,0.95505,1.31665,0.0001321,0.0001321,0.0001321
265,21793.8,1.33979,0.8597,1.19984,0.85589,0.77109,0.84585,0.48932,1.52898,0.95412,1.31627,0.0001288,0.0001288,0.0001288
266,21874.5,1.33637,0.86736,1.20132,0.8573,0.77109,0.84582,0.48889,1.52908,0.95307,1.31678,0.0001255,0.0001255,0.0001255
267,21955.8,1.34086,0.86337,1.20373,0.85424,0.77109,0.84581,0.4889,1.52863,0.95346,1.31632,0.0001222,0.0001222,0.0001222
268,22035.4,1.34097,0.86652,1.19873,0.85707,0.77062,0.84609,0.48891,1.5281,0.95266,1.31625,0.0001189,0.0001189,0.0001189
269,22118,1.33785,0.86446,1.19446,0.85764,0.76976,0.84602,0.48933,1.52913,0.95212,1.31634,0.0001156,0.0001156,0.0001156
270,22201.6,1.33669,0.8599,1.19803,0.85964,0.76966,0.84623,0.48918,1.52863,0.9515,1.31631,0.0001123,0.0001123,0.0001123
271,22276.3,1.32479,0.85103,1.19001,0.85838,0.7688,0.84616,0.49015,1.52863,0.95191,1.31641,0.000109,0.000109,0.000109
272,22352.8,1.34032,0.85976,1.19688,0.85708,0.77076,0.84656,0.49013,1.52859,0.95071,1.31595,0.0001057,0.0001057,0.0001057
273,22432.6,1.33534,0.85018,1.19818,0.85652,0.77047,0.8469,0.48949,1.52882,0.95021,1.31629,0.0001024,0.0001024,0.0001024
274,22509.6,1.32777,0.85581,1.19314,0.85686,0.77005,0.84689,0.48955,1.52868,0.95007,1.31579,9.91e-05,9.91e-05,9.91e-05
275,22585.5,1.32818,0.85416,1.19445,0.85915,0.77061,0.84689,0.48953,1.52844,0.94864,1.31565,9.58e-05,9.58e-05,9.58e-05
276,22662.1,1.33541,0.85038,1.19874,0.8594,0.77005,0.84705,0.49013,1.52835,0.94817,1.31515,9.25e-05,9.25e-05,9.25e-05
277,22740,1.32276,0.8431,1.19121,0.86066,0.77132,0.8471,0.49024,1.52876,0.94796,1.31544,8.92e-05,8.92e-05,8.92e-05
278,22817.4,1.32365,0.84658,1.19164,0.86085,0.77131,0.84717,0.49019,1.52939,0.94766,1.31542,8.59e-05,8.59e-05,8.59e-05
279,22894.8,1.3187,0.84412,1.18911,0.86016,0.77173,0.8471,0.49006,1.52941,0.94738,1.31483,8.26e-05,8.26e-05,8.26e-05
280,22972.5,1.30841,0.84404,1.18799,0.86229,0.77173,0.84725,0.49021,1.52912,0.94706,1.31474,7.93e-05,7.93e-05,7.93e-05
281,23049.7,1.31042,0.83668,1.18242,0.86182,0.77173,0.84749,0.49082,1.5294,0.94689,1.31435,7.6e-05,7.6e-05,7.6e-05
282,23125.6,1.30468,0.83726,1.18685,0.86284,0.77089,0.8477,0.49056,1.52918,0.94755,1.31489,7.27e-05,7.27e-05,7.27e-05
283,23205.1,1.30885,0.8336,1.18192,0.8641,0.77194,0.8477,0.4911,1.52815,0.94697,1.31413,6.94e-05,6.94e-05,6.94e-05
284,23285.7,1.31436,0.84417,1.18209,0.86087,0.77298,0.84763,0.49081,1.52814,0.94634,1.31449,6.61e-05,6.61e-05,6.61e-05
285,23365.9,1.30002,0.82951,1.17906,0.85968,0.77298,0.84744,0.49121,1.52756,0.94639,1.31419,6.28e-05,6.28e-05,6.28e-05
286,23446.2,1.30133,0.83607,1.17916,0.86071,0.77256,0.84762,0.4905,1.52816,0.94671,1.31442,5.95e-05,5.95e-05,5.95e-05
287,23523.9,1.29633,0.82859,1.17914,0.85988,0.7734,0.84804,0.49034,1.52672,0.9452,1.31379,5.62e-05,5.62e-05,5.62e-05
288,23601.8,1.30733,0.83245,1.18257,0.85991,0.77368,0.84827,0.4909,1.52656,0.94463,1.31371,5.29e-05,5.29e-05,5.29e-05
289,23679.4,1.29693,0.81941,1.17419,0.85921,0.7734,0.84821,0.49111,1.52698,0.94536,1.31378,4.96e-05,4.96e-05,4.96e-05
290,23755.4,1.30779,0.83305,1.18093,0.86112,0.77298,0.84761,0.4912,1.52645,0.94438,1.31274,4.63e-05,4.63e-05,4.63e-05
291,23833.2,1.30266,0.8282,1.18409,0.85884,0.77381,0.84767,0.49172,1.52659,0.94438,1.31262,4.3e-05,4.3e-05,4.3e-05
292,23909.3,1.29038,0.82083,1.17585,0.86052,0.77354,0.84806,0.49144,1.52653,0.94468,1.3124,3.97e-05,3.97e-05,3.97e-05
293,23986.8,1.2916,0.82508,1.17649,0.86032,0.77437,0.84848,0.49266,1.52566,0.94449,1.31237,3.64e-05,3.64e-05,3.64e-05
294,24064.3,1.29447,0.83086,1.18091,0.85945,0.77396,0.84736,0.49246,1.52502,0.94442,1.31211,3.31e-05,3.31e-05,3.31e-05
295,24141.3,1.28838,0.82002,1.17239,0.8574,0.77548,0.84784,0.49298,1.52469,0.94449,1.31189,2.98e-05,2.98e-05,2.98e-05
296,24218.1,1.28313,0.82127,1.17084,0.86035,0.77449,0.84828,0.49383,1.52535,0.94392,1.31182,2.65e-05,2.65e-05,2.65e-05
297,24296.9,1.27681,0.81992,1.17188,0.85882,0.77465,0.84816,0.49305,1.52518,0.9439,1.31172,2.32e-05,2.32e-05,2.32e-05
298,24376.9,1.28828,0.8215,1.17574,0.86312,0.77465,0.84866,0.49406,1.52523,0.94272,1.31192,1.99e-05,1.99e-05,1.99e-05
299,24455,1.29276,0.82264,1.17436,0.86322,0.77507,0.8488,0.49431,1.5254,0.94225,1.31175,1.66e-05,1.66e-05,1.66e-05
300,24532.8,1.27906,0.80994,1.16954,0.86362,0.77548,0.84907,0.49402,1.52532,0.94201,1.31163,1.33e-05,1.33e-05,1.33e-05
